0	1
15	0
16	0
17	0
18	0
19	0
20	0
56	0
83	0
91	0
92	0
93	0
94	0
96	0
99	0
107	0
122	0
129	1
130	1
132	0
133	0
134	1
136	0
138	0
142	0
143	1
146	0
147	0
149	1
150	0
151	0
156	0
186	0
211	0
229	0
230	0
234	0
247	0
252	0
265	0
266	0
298	0
300	1
305	0
306	0
311	0
324	0
326	0
331	0
332	0
339	1
341	1
342	0
344	0
347	0
349	0
350	0
351	0
352	0
354	0
367	0
372	0
373	1
379	0
404	0
405	0
436	0
451	0
456	0
482	0
483	0
496	1
501	0
502	0
503	0
506	1
507	1
509	1
514	0
516	1
517	0
522	0
525	1
540	1
550	0
552	1
553	1
555	0
556	0
557	1
558	0
562	0
564	1
565	0
570	1
574	1
575	1
579	0
596	0
605	0
606	1
608	1
609	0
610	1
611	1
612	0
615	1
619	0
620	0
624	1
626	1
632	0
634	0
635	0
636	1
641	0
643	1
645	0
650	0
652	1
653	1
654	0
657	0
662	0
663	0
665	1
669	1
671	0
677	1
679	1
680	1
694	0
700	1
706	0
708	1
712	1
716	1
718	0
720	1
721	1
722	1
723	1
724	1
725	1
726	1
729	1
730	1
735	1
736	1
737	1
738	1
739	1
740	1
742	1
743	1
746	1
747	1
748	1
756	1
763	1
764	1
765	1
766	1
767	1
768	1
769	1
770	1
785	0
788	0
817	0
862	1
863	1
867	1
871	1
872	1
873	0
874	1
875	1
876	1
877	1
879	1
880	0
881	1
883	1
884	1
886	1
887	1
890	1
893	1
894	0
898	0
900	1
903	1
904	1
948	0
949	0
951	0
976	0
978	0
981	0
1004	0
1007	0
1008	1
1010	0
1011	0
1012	0
1013	0
1015	1
1018	0
1019	0
1020	1
1021	1
1022	0
1023	0
1024	1
1030	0
1034	0
1035	1
1036	0
1038	1
1040	0
1041	1
1042	0
1043	1
1048	0
1049	0
1054	0
1061	1
1066	0
1067	0
1068	0
1069	1
1070	0
1072	0
1073	0
1085	0
1090	0
1094	1
1103	1
1104	1
1106	0
1107	0
1112	0
1114	0
1115	0
1117	0
1118	0
1119	0
1121	0
1124	1
1126	1
1132	1
1148	0
1160	0
1163	0
1164	0
1165	0
1166	0
1169	1
1170	1
1171	1
1174	0
1176	1
1177	1
1178	1
1179	0
1180	1
1185	0
1186	1
1188	1
1189	1
1192	1
1193	0
1195	1
1196	1
1197	1
1198	1
1199	1
1200	1
1201	1
1202	1
1221	0
1264	0
1265	0
1266	0
1267	1
1271	1
1272	0
1273	1
1274	1
1279	1
1281	1
1314	0
1318	0
1341	0
1342	0
1343	1
1367	0
1368	1
1369	0
1370	1
1371	1
1372	0
1374	0
1375	0
1376	1
1378	1
1379	1
1384	0
1385	1
1388	1
1390	1
1391	1
1392	1
1393	1
1397	0
1399	0
1411	0
1413	0
1415	0
1442	1
1443	1
1444	1
1445	1
1446	0
1460	0
1461	1
1507	1
1508	0
1509	0
1510	0
1517	0
1518	0
1520	0
1521	0
1524	0
1525	0
1527	0
1528	1
1529	1
1531	0
1532	0
1533	1
1534	1
1536	0
1537	1
1538	1
1539	1
1540	0
1554	1
1565	0
1571	0
1584	0
1586	0
1590	0
1615	0
1616	0
1646	0
1672	0
1675	0
1703	0
1782	0
1783	0
1784	1
1802	0
1844	0
1845	0
1849	0
