1	0
3	0
4	0
6	0
8	1
10	0
11	0
12	0
13	0
14	1
22	1
23	0
24	0
25	1
26	0
27	0
29	0
30	0
33	0
34	1
35	0
36	0
37	0
38	0
39	0
40	0
41	0
43	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
57	0
58	0
59	0
60	0
61	1
62	1
63	1
64	1
65	0
66	0
67	1
68	1
69	1
70	0
71	0
72	0
73	0
74	0
75	1
76	1
77	0
78	0
79	0
80	0
81	1
82	0
84	0
85	0
86	0
87	1
88	1
89	1
90	1
97	1
98	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
108	0
109	0
110	0
111	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	1
123	0
124	0
125	0
126	0
127	0
128	0
131	0
135	0
139	0
140	1
144	1
145	1
148	1
152	1
153	0
154	0
155	1
158	1
159	1
160	1
161	1
162	1
163	1
164	0
165	0
166	0
167	0
168	0
169	1
170	1
171	0
172	1
173	0
174	1
175	1
176	1
177	1
178	0
179	1
180	0
181	0
182	0
183	0
184	0
185	0
188	0
189	0
190	0
191	0
192	0
193	0
194	1
195	1
196	0
197	0
198	0
200	0
201	0
202	0
203	0
206	0
207	0
208	0
209	0
210	0
212	0
213	0
214	0
215	0
216	0
217	0
218	1
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
231	1
232	0
233	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	1
244	1
263	0
268	1
269	0
272	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
294	0
295	0
296	0
297	0
299	0
301	1
302	0
303	1
304	1
309	1
310	0
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
321	1
322	1
323	0
325	0
327	1
328	1
329	0
330	1
334	1
335	1
336	1
337	1
340	1
346	1
353	1
355	0
356	0
357	0
358	0
359	1
360	0
363	1
364	1
365	0
366	1
368	0
369	0
370	0
374	0
377	1
380	1
381	1
382	1
383	1
384	1
385	0
386	1
387	0
388	1
389	1
390	0
391	1
392	1
393	1
394	1
395	1
396	0
397	0
398	1
399	1
400	1
401	1
402	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	1
422	0
423	1
424	1
425	1
426	0
427	0
428	0
429	0
430	0
431	1
432	1
433	0
434	0
435	0
437	0
438	0
439	1
440	0
441	0
442	0
443	1
444	1
445	1
446	0
447	0
449	0
450	0
452	0
453	0
454	0
457	0
458	0
462	0
464	0
465	0
466	0
467	0
468	0
470	1
471	0
472	0
475	0
476	0
477	0
478	0
479	0
480	0
484	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
497	1
505	0
510	0
518	1
520	0
521	1
524	0
526	1
528	1
529	1
530	1
531	1
532	0
533	1
534	1
535	1
536	1
537	1
538	0
539	0
542	0
543	0
544	0
545	1
549	0
554	0
559	1
560	0
561	0
563	1
567	1
577	0
580	0
582	1
585	1
586	1
587	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
599	1
600	0
601	0
602	0
603	0
607	0
616	0
617	0
622	0
625	0
627	0
628	0
629	0
630	0
631	0
637	1
642	0
646	0
647	0
648	0
649	1
651	0
658	1
664	0
670	1
673	1
675	1
676	1
681	0
685	0
687	1
697	0
699	0
701	1
703	0
704	0
705	0
709	0
710	0
713	0
714	0
715	0
717	1
719	0
728	0
731	0
732	0
733	0
741	0
749	0
750	0
751	0
757	0
758	1
759	1
760	1
761	1
762	1
771	0
772	1
773	0
774	1
775	1
777	0
778	1
779	1
780	1
781	1
782	1
783	1
784	0
786	1
789	0
790	1
791	0
792	1
793	1
794	1
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	1
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	1
814	0
815	0
816	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	1
840	1
841	0
842	1
843	0
844	0
845	0
847	1
848	1
849	1
850	1
851	0
852	0
853	0
855	0
856	1
857	1
858	1
859	1
860	1
861	1
864	1
865	0
866	1
869	0
870	1
878	0
891	0
895	0
896	0
897	1
899	1
901	1
902	0
905	0
906	0
907	0
908	0
909	0
910	0
911	1
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
922	0
923	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
936	0
938	0
940	0
941	0
942	0
943	1
944	0
946	0
947	0
950	1
952	0
957	0
958	0
959	0
960	1
961	1
962	0
963	0
964	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
980	0
986	1
992	0
993	0
995	0
996	0
997	0
1002	0
1003	0
1009	1
1014	0
1025	0
1026	1
1039	0
1044	0
1046	0
1047	0
1052	1
1057	0
1058	0
1059	0
1062	1
1063	0
1071	1
1077	0
1078	0
1080	1
1081	1
1084	1
1088	1
1092	0
1099	0
1105	1
1111	1
1113	1
1116	0
1125	1
1130	0
1133	0
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1149	0
1150	0
1151	0
1152	0
1153	1
1158	1
1167	0
1172	0
1173	0
1175	0
1184	1
1190	0
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1210	1
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0
1235	0
1236	1
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1275	0
1278	1
1291	0
1293	1
1295	0
1296	0
1297	0
1301	0
1302	0
1303	1
1305	0
1306	0
1307	0
1308	0
1312	1
1313	1
1316	1
1317	1
1321	1
1324	1
1325	1
1328	1
1329	1
1330	1
1331	1
1333	0
1334	1
1335	1
1337	1
1338	1
1339	0
1340	0
1344	1
1345	1
1346	1
1347	0
1348	0
1349	1
1350	0
1351	1
1352	1
1353	1
1354	1
1355	1
1356	1
1357	1
1358	1
1359	0
1360	0
1361	0
1363	0
1364	0
1365	0
1366	1
1373	0
1380	0
1381	0
1382	0
1383	0
1386	0
1394	1
1395	1
1396	1
1398	1
1400	1
1403	1
1404	0
1405	0
1406	1
1407	1
1408	0
1409	0
1410	1
1412	0
1414	1
1416	1
1417	1
1418	1
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1426	0
1427	0
1428	0
1429	0
1430	0
1432	1
1433	0
1435	1
1436	1
1437	1
1439	1
1440	1
1441	1
1447	1
1448	1
1453	1
1456	1
1457	1
1459	1
1464	0
1467	0
1468	0
1471	0
1473	0
1476	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	1
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	1
1496	0
1497	0
1499	0
1500	0
1501	0
1502	1
1503	0
1504	0
1505	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1526	0
1530	0
1541	1
1542	1
1543	0
1544	0
1545	0
1547	0
1548	0
1549	0
1550	0
1551	1
1552	1
1553	0
1555	0
1556	0
1557	0
1558	0
1560	0
1561	0
1562	0
1563	0
1564	0
1566	1
1567	1
1568	1
1569	1
1570	0
1572	1
1573	1
1574	1
1575	1
1576	1
1577	1
1578	1
1579	1
1581	1
1582	1
1583	0
1585	0
1587	1
1588	1
1589	0
1591	1
1592	1
1593	1
1594	1
1595	1
1596	0
1597	1
1598	0
1599	1
1600	1
1601	0
1602	1
1603	1
1604	1
1605	1
1606	1
1607	0
1608	0
1609	1
1610	1
1611	1
1612	1
1613	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	1
1633	0
1634	1
1635	1
1636	1
1637	0
1638	0
1639	0
1640	0
1641	1
1642	1
1643	0
1644	0
1645	0
1647	0
1648	0
1649	1
1650	0
1651	0
1652	0
1653	1
1654	1
1655	1
1656	1
1657	0
1658	0
1660	0
1661	1
1662	1
1664	0
1665	1
1666	1
1667	1
1668	1
1669	1
1670	1
1671	0
1673	1
1676	0
1677	1
1678	0
1679	1
1680	1
1681	1
1682	0
1683	0
1684	0
1685	0
1686	0
1687	0
1688	0
1689	0
1690	0
1691	1
1692	0
1693	0
1694	0
1695	0
1696	0
1697	0
1698	0
1699	1
1700	0
1701	0
1702	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0
1720	0
1721	0
1722	0
1723	0
1724	1
1725	1
1726	0
1727	1
1728	0
1729	0
1731	1
1732	1
1733	1
1734	0
1735	0
1736	0
1738	0
1739	1
1740	1
1741	1
1742	1
1743	1
1744	1
1745	0
1746	0
1747	0
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	0
1759	0
1760	1
1761	1
1762	1
1763	1
1764	1
1765	1
1766	0
1767	0
1768	0
1770	0
1771	0
1772	0
1773	1
1774	0
1775	1
1776	1
1778	1
1779	1
1780	0
1781	0
1785	1
1786	1
1787	1
1788	0
1789	0
1790	1
1791	0
1792	1
1793	1
1794	0
1795	1
1796	0
1797	0
1798	0
1799	0
1800	0
1801	0
1804	0
1805	0
1806	0
1807	0
1808	0
1809	0
1810	1
1811	1
1812	0
1813	0
1814	0
1816	0
1817	0
1818	0
1819	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0
1830	0
1831	0
1832	0
1833	1
1834	0
1835	0
1836	0
1837	0
1838	0
1839	0
1840	0
1841	0
1842	0
1843	0
1846	1
1847	0
1848	0
1850	0
1851	0
1852	0
1853	0
1854	0
1855	0
1856	0
1857	0
1858	0
1859	1
1860	1
1862	0
1863	1
1864	0
1865	1
1866	0
1867	1
1868	1
1869	1
1870	1
1871	1
1872	0
1873	0
